Date,Positive Tweets,Negative Tweets,Zero,Ticker
2015-05-06,397,-184,0,TSLA
2015-05-07,249,-200,0,TSLA
2015-05-08,115,-68,0,TSLA
2015-05-09,90,-32,0,TSLA
2015-05-10,41,-12,0,TSLA
2015-05-11,144,-54,0,TSLA
2015-05-12,49,-17,0,TSLA
2015-05-13,120,-51,0,TSLA
2015-05-14,139,-39,0,TSLA
2015-05-15,131,-66,0,TSLA
2015-05-16,80,-19,0,TSLA
2015-05-17,58,-22,0,TSLA
2015-05-18,105,-107,0,TSLA
2015-05-19,37,-61,0,TSLA
2015-05-20,115,-46,0,TSLA
2015-05-21,115,-80,0,TSLA
2015-05-22,129,-88,0,TSLA
2015-05-23,42,-8,0,TSLA
2015-05-24,10,-17,0,TSLA
2015-05-25,67,-12,0,TSLA
2015-05-26,96,-37,0,TSLA
2015-05-27,94,-23,0,TSLA
2015-05-28,147,-46,0,TSLA
2015-05-29,111,-23,0,TSLA
2015-05-30,116,-18,0,TSLA
2015-05-31,108,-19,0,TSLA
2015-06-01,126,-41,0,TSLA
2015-06-02,120,-36,0,TSLA
2015-06-03,77,-35,0,TSLA
2015-06-04,106,-27,0,TSLA
2015-06-05,115,-33,0,TSLA
2015-06-06,26,-17,0,TSLA
2015-06-07,43,-16,0,TSLA
2015-06-08,220,-52,0,TSLA
2015-06-09,180,-78,0,TSLA
2015-06-10,143,-45,0,TSLA
2015-06-11,101,-31,0,TSLA
2015-06-12,89,-77,0,TSLA
2015-06-13,24,-7,0,TSLA
2015-06-14,46,-8,0,TSLA
2015-06-15,129,-60,0,TSLA
2015-06-16,141,-10,0,TSLA
2015-06-17,204,-38,0,TSLA
2015-06-18,114,-84,0,TSLA
2015-06-19,117,-22,0,TSLA
2015-06-20,79,-8,0,TSLA
2015-06-21,48,-9,0,TSLA
2015-06-22,150,-66,0,TSLA
2015-06-23,146,-47,0,TSLA
2015-06-24,124,-40,0,TSLA
2015-06-25,167,-43,0,TSLA
2015-06-26,140,-24,0,TSLA
2015-06-27,121,-5,0,TSLA
2015-06-28,178,-11,0,TSLA
2015-06-29,180,-33,0,TSLA
2015-06-30,163,-29,0,TSLA
2015-07-01,112,-34,0,TSLA
2015-07-02,246,-92,0,TSLA
2015-07-03,97,-15,0,TSLA
2015-07-04,82,-14,0,TSLA
2015-07-05,35,-13,0,TSLA
2015-07-06,75,-17,0,TSLA
2015-07-07,202,-77,0,TSLA
2015-07-08,148,-62,0,TSLA
2015-07-09,103,-37,0,TSLA
2015-07-10,116,-37,0,TSLA
2015-07-11,64,-14,0,TSLA
2015-07-12,50,-25,0,TSLA
2015-07-13,56,-34,0,TSLA
2015-07-14,53,-48,0,TSLA
2015-07-15,82,-35,0,TSLA
2015-07-16,111,-25,0,TSLA
2015-07-17,186,-99,0,TSLA
2015-07-18,54,-26,0,TSLA
2015-07-19,31,-13,0,TSLA
2015-07-20,156,-50,0,TSLA
2015-07-21,205,-124,0,TSLA
2015-07-22,123,-35,0,TSLA
2015-07-23,31,-15,0,TSLA
2015-07-24,97,-22,0,TSLA
2015-07-25,93,-12,0,TSLA
2015-07-26,33,-6,0,TSLA
2015-07-27,76,-35,0,TSLA
2015-07-28,123,-53,0,TSLA
2015-07-29,78,-21,0,TSLA
2015-07-30,143,-22,0,TSLA
2015-07-31,142,-37,0,TSLA
2015-08-01,64,-7,0,TSLA
2015-08-02,74,-16,0,TSLA
2015-08-03,90,-43,0,TSLA
2015-08-04,86,-31,0,TSLA
2015-08-05,467,-242,0,TSLA
2015-08-06,169,-108,0,TSLA
2015-08-07,174,-65,0,TSLA
2015-08-08,40,-21,0,TSLA
2015-08-09,32,-44,0,TSLA
2015-08-10,104,-91,0,TSLA
2015-08-11,98,-43,0,TSLA
2015-08-12,86,-36,0,TSLA
2015-08-13,253,-85,0,TSLA
2015-08-14,182,-53,0,TSLA
2015-08-15,74,-15,0,TSLA
2015-08-16,29,-20,0,TSLA
2015-08-17,297,-110,0,TSLA
2015-08-18,98,-48,0,TSLA
2015-08-19,89,-36,0,TSLA
2015-08-20,92,-50,0,TSLA
2015-08-21,87,-51,0,TSLA
2015-08-22,19,-12,0,TSLA
2015-08-23,14,-14,0,TSLA
2015-08-24,112,-74,0,TSLA
2015-08-25,92,-33,0,TSLA
2015-08-26,133,-55,0,TSLA
2015-08-27,206,-70,0,TSLA
2015-08-28,172,-50,0,TSLA
2015-08-29,82,-20,0,TSLA
2015-08-30,56,-18,0,TSLA
2015-08-31,137,-48,0,TSLA
2015-09-01,102,-48,0,TSLA
2015-09-02,112,-31,0,TSLA
2015-09-03,104,-57,0,TSLA
2015-09-04,60,-38,0,TSLA
2015-09-05,18,-12,0,TSLA
2015-09-06,26,-10,0,TSLA
2015-09-07,18,-2,0,TSLA
2015-09-08,84,-20,0,TSLA
2015-09-09,124,-24,0,TSLA
2015-09-10,69,-29,0,TSLA
2015-09-11,89,-23,0,TSLA
2015-09-12,30,-9,0,TSLA
2015-09-13,24,-9,0,TSLA
2015-09-14,61,-26,0,TSLA
2015-09-15,103,-35,0,TSLA
2015-09-16,100,-42,0,TSLA
2015-09-17,157,-51,0,TSLA
2015-09-18,119,-29,0,TSLA
2015-09-19,86,-20,0,TSLA
2015-09-20,59,-20,0,TSLA
2015-09-21,165,-66,0,TSLA
2015-09-22,95,-63,0,TSLA
2015-09-23,102,-36,0,TSLA
2015-09-24,117,-44,0,TSLA
2015-09-25,120,-28,0,TSLA
2015-09-26,51,-11,0,TSLA
2015-09-27,96,-28,0,TSLA
2015-09-28,154,-38,0,TSLA
2015-09-29,147,-43,0,TSLA
2015-09-30,215,-95,0,TSLA
2015-10-01,131,-59,0,TSLA
2015-10-02,137,-39,0,TSLA
2015-10-03,41,-13,0,TSLA
2015-10-04,30,-15,0,TSLA
2015-10-05,129,-36,0,TSLA
2015-10-06,112,-68,0,TSLA
2015-10-07,141,-82,0,TSLA
2015-10-08,155,-59,0,TSLA
2015-10-09,216,-140,0,TSLA
2015-10-10,39,-21,0,TSLA
2015-10-11,32,-11,0,TSLA
2015-10-12,111,-45,0,TSLA
2015-10-13,135,-53,0,TSLA
2015-10-14,139,-58,0,TSLA
2015-10-15,147,-46,0,TSLA
2015-10-16,167,-39,0,TSLA
2015-10-17,54,-18,0,TSLA
2015-10-18,64,-13,0,TSLA
2015-10-19,73,-68,0,TSLA
2015-10-20,347,-311,0,TSLA
2015-10-21,151,-125,0,TSLA
2015-10-22,103,-41,0,TSLA
2015-10-23,82,-54,0,TSLA
2015-10-24,39,-18,0,TSLA
2015-10-25,37,-8,0,TSLA
2015-10-26,80,-43,0,TSLA
2015-10-27,108,-27,0,TSLA
2015-10-28,61,-120,0,TSLA
2015-10-29,70,-27,0,TSLA
2015-10-30,81,-53,0,TSLA
2015-10-31,39,-26,0,TSLA
2015-11-01,46,-12,0,TSLA
2015-11-02,103,-40,0,TSLA
2015-11-03,317,-151,0,TSLA
2015-11-04,235,-144,0,TSLA
2015-11-05,71,-41,0,TSLA
2015-11-06,90,-25,0,TSLA
2015-11-07,77,-12,0,TSLA
2015-11-08,55,-17,0,TSLA
2015-11-09,68,-28,0,TSLA
2015-11-10,117,-35,0,TSLA
2015-11-11,80,-38,0,TSLA
2015-11-12,86,-43,0,TSLA
2015-11-13,90,-31,0,TSLA
2015-11-14,31,-9,0,TSLA
2015-11-15,23,-11,0,TSLA
2015-11-16,101,-37,0,TSLA
2015-11-17,67,-18,0,TSLA
2015-11-18,74,-21,0,TSLA
2015-11-19,67,-18,0,TSLA
2015-11-20,138,-69,0,TSLA
2015-11-21,50,-9,0,TSLA
2015-11-22,59,-14,0,TSLA
2015-11-23,55,-14,0,TSLA
2015-11-24,80,-22,0,TSLA
2015-11-25,150,-35,0,TSLA
2015-11-26,63,-17,0,TSLA
2015-11-27,65,-19,0,TSLA
2015-11-28,58,-4,0,TSLA
2015-11-29,69,-6,0,TSLA
2015-11-30,69,-65,0,TSLA
2015-12-01,103,-33,0,TSLA
2015-12-02,74,-51,0,TSLA
2015-12-03,67,-24,0,TSLA
2015-12-04,74,-28,0,TSLA
2015-12-05,42,-17,0,TSLA
2015-12-06,36,-12,0,TSLA
2015-12-07,93,-19,0,TSLA
2015-12-08,6,-1,0,TSLA
2015-12-09,72,-31,0,TSLA
2015-12-10,99,-30,0,TSLA
2015-12-11,82,-19,0,TSLA
2015-12-12,58,-14,0,TSLA
2015-12-13,42,-8,0,TSLA
2015-12-14,71,-23,0,TSLA
2015-12-15,52,-7,0,TSLA
2015-12-16,100,-33,0,TSLA
2015-12-17,106,-46,0,TSLA
2015-12-18,70,-23,0,TSLA
2015-12-19,34,-15,0,TSLA
2015-12-20,29,-3,0,TSLA
2015-12-21,62,-24,0,TSLA
2015-12-22,80,-30,0,TSLA
2015-12-23,59,-10,0,TSLA
2015-12-24,45,-15,0,TSLA
2015-12-25,37,-5,0,TSLA
2015-12-26,52,-6,0,TSLA
2015-12-27,41,-7,0,TSLA
2015-12-28,59,-13,0,TSLA
2015-12-29,106,-31,0,TSLA
2015-12-30,155,-42,0,TSLA
2015-12-31,86,-27,0,TSLA
2016-01-01,28,-12,0,TSLA
2016-01-02,39,-17,0,TSLA
2016-01-03,70,-34,0,TSLA
2016-01-04,150,-96,0,TSLA
2016-01-05,91,-49,0,TSLA
2016-01-06,64,-20,0,TSLA
2016-01-07,82,-32,0,TSLA
2016-01-08,10,-2,0,TSLA
2016-01-09,22,-7,0,TSLA
2016-01-10,34,-16,0,TSLA
2016-01-11,104,-49,0,TSLA
2016-01-12,78,-43,0,TSLA
2016-01-13,108,-31,0,TSLA
2016-01-14,100,-35,0,TSLA
2016-01-15,94,-34,0,TSLA
2016-01-16,42,-7,0,TSLA
2016-01-17,48,-12,0,TSLA
2016-01-18,35,-18,0,TSLA
2016-01-19,80,-26,0,TSLA
2016-01-20,56,-59,0,TSLA
2016-01-21,75,-22,0,TSLA
2016-01-22,49,-20,0,TSLA
2016-01-23,30,-8,0,TSLA
2016-01-24,24,-4,0,TSLA
2016-01-25,61,-22,0,TSLA
2016-01-26,66,-73,0,TSLA
2016-01-27,55,-26,0,TSLA
2016-01-28,80,-36,0,TSLA
2016-01-29,54,-60,0,TSLA
2016-01-30,190,-10,0,TSLA
2016-01-31,31,-7,0,TSLA
2016-02-01,133,-85,0,TSLA
2016-02-02,117,-85,0,TSLA
2016-02-03,173,-134,0,TSLA
2016-02-04,120,-70,0,TSLA
2016-02-05,144,-119,0,TSLA
2016-02-06,53,-28,0,TSLA
2016-02-07,47,-23,0,TSLA
2016-02-08,161,-88,0,TSLA
2016-02-09,225,-134,0,TSLA
2016-02-10,493,-310,0,TSLA
2016-02-11,326,-165,0,TSLA
2016-02-12,110,-64,0,TSLA
2016-02-13,54,-18,0,TSLA
2016-02-14,38,-15,0,TSLA
2016-02-15,54,-12,0,TSLA
2016-02-16,97,-37,0,TSLA
2016-02-17,76,-24,0,TSLA
2016-02-18,57,-24,0,TSLA
2016-02-19,70,-18,0,TSLA
2016-02-20,43,-10,0,TSLA
2016-02-21,27,-7,0,TSLA
2016-02-22,70,-16,0,TSLA
2016-02-23,78,-31,0,TSLA
2016-02-24,84,-41,0,TSLA
2016-02-25,77,-49,0,TSLA
2016-02-26,64,-21,0,TSLA
2016-02-27,37,-7,0,TSLA
2016-02-28,27,-10,0,TSLA
2016-02-29,104,-38,0,TSLA
2016-03-01,162,-100,0,TSLA
2016-03-02,118,-66,0,TSLA
2016-03-03,95,-55,0,TSLA
2016-03-04,90,-28,0,TSLA
2016-03-05,25,-19,0,TSLA
2016-03-06,56,-9,0,TSLA
2016-03-07,68,-43,0,TSLA
2016-03-08,52,-32,0,TSLA
2016-03-09,80,-24,0,TSLA
2016-03-10,119,-46,0,TSLA
2016-03-11,55,-230,0,TSLA
2016-03-12,30,-17,0,TSLA
2016-03-13,19,-6,0,TSLA
2016-03-14,127,-33,0,TSLA
2016-03-15,78,-37,0,TSLA
2016-03-16,90,-31,0,TSLA
2016-03-17,91,-48,0,TSLA
2016-03-18,132,-49,0,TSLA
2016-03-19,26,-11,0,TSLA
2016-03-20,26,-11,0,TSLA
2016-03-21,166,-73,0,TSLA
2016-03-22,129,-72,0,TSLA
2016-03-23,170,-65,0,TSLA
2016-03-24,169,-44,0,TSLA
2016-03-25,49,-7,0,TSLA
2016-03-26,32,-14,0,TSLA
2016-03-27,60,-4,0,TSLA
2016-03-28,99,-50,0,TSLA
2016-03-29,94,-56,0,TSLA
2016-03-30,137,-57,0,TSLA
2016-03-31,49,-24,0,TSLA
2016-04-01,718,-258,0,TSLA
2016-04-02,113,-52,0,TSLA
2016-04-03,106,-39,0,TSLA
2016-04-04,400,-235,0,TSLA
2016-04-05,329,-198,0,TSLA
2016-04-06,315,-134,0,TSLA
2016-04-07,255,-187,0,TSLA
2016-04-08,195,-105,0,TSLA
2016-04-09,67,-21,0,TSLA
2016-04-10,63,-26,0,TSLA
2016-04-11,201,-97,0,TSLA
2016-04-12,151,-60,0,TSLA
2016-04-13,135,-131,0,TSLA
2016-04-14,88,-55,0,TSLA
2016-04-15,94,-61,0,TSLA
2016-04-16,45,-13,0,TSLA
2016-04-17,42,-15,0,TSLA
2016-04-18,76,-44,0,TSLA
2016-04-19,151,-94,0,TSLA
2016-04-20,132,-62,0,TSLA
2016-04-21,90,-52,0,TSLA
2016-04-22,101,-52,0,TSLA
2016-04-23,47,-11,0,TSLA
2016-04-24,44,-11,0,TSLA
2016-04-25,98,-41,0,TSLA
2016-04-26,132,-46,0,TSLA
2016-04-27,103,-41,0,TSLA
2016-04-28,82,-29,0,TSLA
2016-04-29,92,-45,0,TSLA
2016-04-30,38,-14,0,TSLA
2016-05-01,51,-17,0,TSLA
2016-05-02,132,-40,0,TSLA
2016-05-03,128,-68,0,TSLA
2016-05-04,482,-243,0,TSLA
2016-05-05,381,-234,0,TSLA
2016-05-06,140,-83,0,TSLA
2016-05-07,54,-24,0,TSLA
2016-05-08,53,-26,0,TSLA
2016-05-09,110,-64,0,TSLA
2016-05-10,125,-70,0,TSLA
2016-05-11,136,-109,0,TSLA
2016-05-12,127,-80,0,TSLA
2016-05-13,82,-37,0,TSLA
2016-05-14,43,-15,0,TSLA
2016-05-15,43,-20,0,TSLA
2016-05-16,91,-34,0,TSLA
2016-05-17,80,-47,0,TSLA
2016-05-18,356,-182,0,TSLA
2016-05-19,272,-156,0,TSLA
2016-05-20,192,-77,0,TSLA
2016-05-21,56,-22,0,TSLA
2016-05-22,49,-23,0,TSLA
2016-05-23,103,-42,0,TSLA
2016-05-24,98,-44,0,TSLA
2016-05-25,103,-57,0,TSLA
2016-05-26,115,-63,0,TSLA
2016-05-27,91,-34,0,TSLA
2016-05-28,36,-8,0,TSLA
2016-05-29,33,-14,0,TSLA
2016-05-30,31,-6,0,TSLA
2016-05-31,89,-45,0,TSLA
2016-06-01,105,-79,0,TSLA
2016-06-02,51,-34,0,TSLA
2016-06-03,91,-27,0,TSLA
2016-06-04,38,-11,0,TSLA
2016-06-05,30,-15,0,TSLA
2016-06-06,64,-33,0,TSLA
2016-06-07,180,-59,0,TSLA
2016-06-08,131,-48,0,TSLA
2016-06-09,162,-112,0,TSLA
2016-06-10,227,-161,0,TSLA
2016-06-11,58,-51,0,TSLA
2016-06-12,44,-22,0,TSLA
2016-06-13,91,-29,0,TSLA
2016-06-14,54,-41,0,TSLA
2016-06-15,32,-20,0,TSLA
2016-06-16,72,-33,0,TSLA
2016-06-17,70,-30,0,TSLA
2016-06-18,38,-7,0,TSLA
2016-06-19,37,-3,0,TSLA
2016-06-20,98,-29,0,TSLA
2016-06-21,440,-227,0,TSLA
2016-06-22,748,-487,0,TSLA
2016-06-23,263,-236,0,TSLA
2016-06-24,129,-73,0,TSLA
2016-06-25,36,-19,0,TSLA
2016-06-26,42,-12,0,TSLA
2016-06-27,138,-61,0,TSLA
2016-06-28,145,-61,0,TSLA
2016-06-29,159,-51,0,TSLA
2016-06-30,112,-166,0,TSLA
2016-07-01,174,-243,0,TSLA
2016-07-02,48,-55,0,TSLA
2016-07-03,76,-55,0,TSLA
2016-07-04,80,-68,0,TSLA
2016-07-05,152,-176,0,TSLA
2016-07-06,155,-179,0,TSLA
2016-07-07,131,-100,0,TSLA
2016-07-08,94,-83,0,TSLA
2016-07-09,42,-31,0,TSLA
2016-07-10,57,-34,0,TSLA
2016-07-11,248,-174,0,TSLA
2016-07-12,165,-121,0,TSLA
2016-07-13,126,-139,0,TSLA
2016-07-14,110,-93,0,TSLA
2016-07-15,70,-69,0,TSLA
2016-07-16,34,-15,0,TSLA
2016-07-17,53,-20,0,TSLA
2016-07-18,117,-63,0,TSLA
2016-07-19,107,-50,0,TSLA
2016-07-20,130,-48,0,TSLA
2016-07-21,403,-193,0,TSLA
2016-07-22,121,-66,0,TSLA
2016-07-23,35,-10,0,TSLA
2016-07-24,70,-33,0,TSLA
2016-07-25,118,-47,0,TSLA
2016-07-26,155,-140,0,TSLA
2016-07-27,167,-77,0,TSLA
2016-07-28,113,-47,0,TSLA
2016-07-29,117,-44,0,TSLA
2016-07-30,74,-25,0,TSLA
2016-07-31,64,-14,0,TSLA
2016-08-01,277,-99,0,TSLA
2016-08-02,109,-67,0,TSLA
2016-08-03,337,-254,0,TSLA
2016-08-04,254,-187,0,TSLA
2016-08-05,84,-59,0,TSLA
2016-08-06,56,-30,0,TSLA
2016-08-07,45,-24,0,TSLA
2016-08-08,94,-47,0,TSLA
2016-08-09,98,-62,0,TSLA
2016-08-10,92,-76,0,TSLA
2016-08-11,49,-44,0,TSLA
2016-08-12,76,-35,0,TSLA
2016-08-13,21,-19,0,TSLA
2016-08-14,28,-13,0,TSLA
2016-08-15,112,-82,0,TSLA
2016-08-16,78,-55,0,TSLA
2016-08-17,82,-59,0,TSLA
2016-08-18,47,-41,0,TSLA
2016-08-19,68,-41,0,TSLA
2016-08-20,43,-12,0,TSLA
2016-08-21,27,-7,0,TSLA
2016-08-22,77,-40,0,TSLA
2016-08-23,252,-138,0,TSLA
2016-08-24,131,-71,0,TSLA
2016-08-25,99,-29,0,TSLA
2016-08-26,74,-45,0,TSLA
2016-08-27,31,-16,0,TSLA
2016-08-28,33,-14,0,TSLA
2016-08-29,71,-36,0,TSLA
2016-08-30,87,-57,0,TSLA
2016-08-31,181,-97,0,TSLA
2016-09-01,258,-189,0,TSLA
2016-09-02,181,-112,0,TSLA
2016-09-03,73,-39,0,TSLA
2016-09-04,50,-19,0,TSLA
2016-09-05,46,-22,0,TSLA
2016-09-06,108,-37,0,TSLA
2016-09-07,116,-69,0,TSLA
2016-09-08,123,-99,0,TSLA
2016-09-09,120,-91,0,TSLA
2016-09-10,62,-28,0,TSLA
2016-09-11,58,-26,0,TSLA
2016-09-12,161,-57,0,TSLA
2016-09-13,159,-80,0,TSLA
2016-09-14,207,-86,0,TSLA
2016-09-15,230,-92,0,TSLA
2016-09-16,171,-81,0,TSLA
2016-09-17,58,-28,0,TSLA
2016-09-18,51,-22,0,TSLA
2016-09-19,97,-41,0,TSLA
2016-09-20,105,-55,0,TSLA
2016-09-21,128,-64,0,TSLA
2016-09-22,102,-47,0,TSLA
2016-09-23,100,-37,0,TSLA
2016-09-24,32,-7,0,TSLA
2016-09-25,37,-9,0,TSLA
2016-09-26,70,-42,0,TSLA
2016-09-27,119,-31,0,TSLA
2016-09-28,57,-49,0,TSLA
2016-09-29,107,-54,0,TSLA
2016-09-30,103,-41,0,TSLA
2016-10-01,30,-11,0,TSLA
2016-10-02,41,-25,0,TSLA
2016-10-03,172,-83,0,TSLA
2016-10-04,75,-47,0,TSLA
2016-10-05,62,-40,0,TSLA
2016-10-06,160,-86,0,TSLA
2016-10-07,125,-63,0,TSLA
2016-10-08,40,-27,0,TSLA
2016-10-09,85,-51,0,TSLA
2016-10-10,114,-61,0,TSLA
2016-10-11,70,-54,0,TSLA
2016-10-12,68,-39,0,TSLA
2016-10-13,60,-40,0,TSLA
2016-10-14,68,-37,0,TSLA
2016-10-15,43,-11,0,TSLA
2016-10-16,27,-34,0,TSLA
2016-10-17,134,-98,0,TSLA
2016-10-18,128,-68,0,TSLA
2016-10-19,176,-99,0,TSLA
2016-10-20,295,-157,0,TSLA
2016-10-21,98,-33,0,TSLA
2016-10-22,50,-16,0,TSLA
2016-10-23,52,-15,0,TSLA
2016-10-24,114,-38,0,TSLA
2016-10-25,130,-40,0,TSLA
2016-10-26,475,-175,0,TSLA
2016-10-27,205,-112,0,TSLA
2016-10-28,119,-59,0,TSLA
2016-10-29,109,-26,0,TSLA
2016-10-30,51,-9,0,TSLA
2016-10-31,114,-41,0,TSLA
2016-11-01,160,-88,0,TSLA
2016-11-02,107,-78,0,TSLA
2016-11-03,117,-37,0,TSLA
2016-11-04,247,-65,0,TSLA
2016-11-05,62,-19,0,TSLA
2016-11-06,34,-10,0,TSLA
2016-11-07,122,-57,0,TSLA
2016-11-08,163,-26,0,TSLA
2016-11-09,107,-48,0,TSLA
2016-11-10,110,-61,0,TSLA
2016-11-11,80,-40,0,TSLA
2016-11-12,33,-52,0,TSLA
2016-11-13,41,-43,0,TSLA
2016-11-14,75,-68,0,TSLA
2016-11-15,87,-52,0,TSLA
2016-11-16,76,-26,0,TSLA
2016-11-17,185,-56,0,TSLA
2016-11-18,181,-65,0,TSLA
2016-11-19,53,-12,0,TSLA
2016-11-20,33,-18,0,TSLA
2016-11-21,83,-35,0,TSLA
2016-11-22,99,-48,0,TSLA
2016-11-23,124,-72,0,TSLA
2016-11-24,49,-22,0,TSLA
2016-11-25,71,-26,0,TSLA
2016-11-26,33,-20,0,TSLA
2016-11-27,40,-22,0,TSLA
2016-11-28,76,-45,0,TSLA
2016-11-29,128,-97,0,TSLA
2016-11-30,97,-35,0,TSLA
2016-12-01,125,-87,0,TSLA
2016-12-02,91,-60,0,TSLA
2016-12-03,39,-31,0,TSLA
2016-12-04,33,-18,0,TSLA
2016-12-05,117,-38,0,TSLA
2016-12-06,85,-46,0,TSLA
2016-12-07,110,-60,0,TSLA
2016-12-08,68,-36,0,TSLA
2016-12-09,95,-40,0,TSLA
2016-12-10,38,-12,0,TSLA
2016-12-11,26,-12,0,TSLA
2016-12-12,72,-39,0,TSLA
2016-12-13,126,-52,0,TSLA
2016-12-14,120,-39,0,TSLA
2016-12-15,93,-47,0,TSLA
2016-12-16,79,-38,0,TSLA
2016-12-17,52,-22,0,TSLA
2016-12-18,45,-13,0,TSLA
2016-12-19,99,-41,0,TSLA
2016-12-20,149,-56,0,TSLA
2016-12-21,127,-44,0,TSLA
2016-12-22,80,-28,0,TSLA
2016-12-23,94,-18,0,TSLA
2016-12-24,33,-14,0,TSLA
2016-12-25,29,-8,0,TSLA
2016-12-26,39,-11,0,TSLA
2016-12-27,141,-50,0,TSLA
2016-12-28,80,-43,0,TSLA
2016-12-29,97,-76,0,TSLA
2016-12-30,112,-37,0,TSLA
2016-12-31,40,-22,0,TSLA
2017-01-01,44,-17,0,TSLA
2017-01-02,54,-21,0,TSLA
2017-01-03,156,-94,0,TSLA
2017-01-04,289,-157,0,TSLA
2017-01-05,130,-69,0,TSLA
2017-01-06,114,-47,0,TSLA
2017-01-07,52,-23,0,TSLA
2017-01-08,54,-23,0,TSLA
2017-01-09,94,-38,0,TSLA
2017-01-10,111,-51,0,TSLA
2017-01-11,92,-42,0,TSLA
2017-01-12,99,-35,0,TSLA
2017-01-13,196,-58,0,TSLA
2017-01-14,83,-49,0,TSLA
2017-01-15,16,-3,0,TSLA
2017-01-16,44,-17,0,TSLA
2017-01-17,83,-41,0,TSLA
2017-01-18,104,-26,0,TSLA
2017-01-19,265,-151,0,TSLA
2017-01-20,116,-52,0,TSLA
2017-01-21,48,-20,0,TSLA
2017-01-22,42,-17,0,TSLA
2017-01-23,172,-61,0,TSLA
2017-01-24,151,-68,0,TSLA
2017-01-25,124,-66,0,TSLA
2017-01-26,104,-62,0,TSLA
2017-01-27,128,-42,0,TSLA
2017-01-28,50,-7,0,TSLA
2017-01-29,38,-9,0,TSLA
2017-01-30,105,-48,0,TSLA
2017-01-31,127,-48,0,TSLA
2017-02-01,123,-64,0,TSLA
2017-02-02,100,-37,0,TSLA
2017-02-03,107,-41,0,TSLA
2017-02-04,49,-16,0,TSLA
2017-02-05,32,-15,0,TSLA
2017-02-06,129,-72,0,TSLA
2017-02-07,187,-54,0,TSLA
2017-02-08,181,-57,0,TSLA
2017-02-09,303,-152,0,TSLA
2017-02-10,142,-98,0,TSLA
2017-02-11,45,-20,0,TSLA
2017-02-12,49,-32,0,TSLA
2017-02-13,247,-94,0,TSLA
2017-02-14,213,-86,0,TSLA
2017-02-15,116,-82,0,TSLA
2017-02-16,174,-90,0,TSLA
2017-02-17,207,-69,0,TSLA
2017-02-18,49,-18,0,TSLA
2017-02-19,44,-23,0,TSLA
2017-02-20,63,-23,0,TSLA
2017-02-21,170,-60,0,TSLA
2017-02-22,450,-248,0,TSLA
2017-02-23,393,-263,0,TSLA
2017-02-24,182,-86,0,TSLA
2017-02-25,61,-36,0,TSLA
2017-02-26,49,-17,0,TSLA
2017-02-27,219,-163,0,TSLA
2017-02-28,171,-87,0,TSLA
2017-03-01,118,-75,0,TSLA
2017-03-02,98,-86,0,TSLA
2017-03-03,103,-82,0,TSLA
2017-03-04,56,-25,0,TSLA
2017-03-05,38,-14,0,TSLA
2017-03-06,84,-29,0,TSLA
2017-03-07,71,-35,0,TSLA
2017-03-08,121,-76,0,TSLA
2017-03-09,91,-46,0,TSLA
2017-03-10,22,-20,0,TSLA
2017-03-11,36,-29,0,TSLA
2017-03-12,44,-22,0,TSLA
2017-03-13,94,-60,0,TSLA
2017-03-14,209,-90,0,TSLA
2017-03-15,192,-113,0,TSLA
2017-03-16,213,-81,0,TSLA
2017-03-17,153,-73,0,TSLA
2017-03-18,46,-17,0,TSLA
2017-03-19,59,-15,0,TSLA
2017-03-20,82,-57,0,TSLA
2017-03-21,94,-65,0,TSLA
2017-03-22,83,-34,0,TSLA
2017-03-23,75,-37,0,TSLA
2017-03-24,132,-60,0,TSLA
2017-03-25,50,-22,0,TSLA
2017-03-26,54,-14,0,TSLA
2017-03-27,166,-52,0,TSLA
2017-03-28,342,-120,0,TSLA
2017-03-29,153,-69,0,TSLA
2017-03-30,114,-49,0,TSLA
2017-03-31,102,-61,0,TSLA
2017-04-01,53,-14,0,TSLA
2017-04-02,90,-34,0,TSLA
2017-04-03,691,-272,0,TSLA
2017-04-04,559,-202,0,TSLA
2017-04-05,315,-113,0,TSLA
2017-04-06,216,-88,0,TSLA
2017-04-07,139,-75,0,TSLA
2017-04-08,50,-21,0,TSLA
2017-04-09,56,-12,0,TSLA
2017-04-10,510,-191,0,TSLA
2017-04-11,312,-154,0,TSLA
2017-04-12,251,-113,0,TSLA
2017-04-13,305,-144,0,TSLA
2017-04-14,115,-42,0,TSLA
2017-04-15,50,-34,0,TSLA
2017-04-16,66,-26,0,TSLA
2017-04-17,168,-90,0,TSLA
2017-04-18,138,-97,0,TSLA
2017-04-19,183,-95,0,TSLA
2017-04-20,212,-114,0,TSLA
2017-04-21,194,-81,0,TSLA
2017-04-22,73,-24,0,TSLA
2017-04-23,48,-24,0,TSLA
2017-04-24,130,-73,0,TSLA
2017-04-25,187,-117,0,TSLA
2017-04-26,176,-103,0,TSLA
2017-04-27,121,-73,0,TSLA
2017-04-28,162,-83,0,TSLA
2017-04-29,66,-56,0,TSLA
2017-04-30,63,-28,0,TSLA
2017-05-01,244,-94,0,TSLA
2017-05-02,198,-87,0,TSLA
2017-05-03,151,-91,0,TSLA
2017-05-04,466,-241,0,TSLA
2017-05-05,246,-133,0,TSLA
2017-05-06,77,-37,0,TSLA
2017-05-07,73,-19,0,TSLA
2017-05-08,203,-75,0,TSLA
2017-05-09,239,-84,0,TSLA
